region,rainfall_mm,temperature_c,humidity_pct,river_level_m,snow_melt_mm,prev_day_rain,risk_level,risk_label
Oskemen,119.20043248303541,28.365100185569908,56.23288562140886,5.976300899830075,37.33016023221019,20.91178532483159,3,Critical
Almaty,90.2913315138687,21.98981225070436,95.89955161197688,4.788419869519854,0.6298200635893481,75.7278858222671,3,Critical
Aktobe,10.85780343444609,30.812426397567528,24.848392617192783,3.7553913206071754,32.2242530760297,58.10428002950544,1,Medium
Karaganda,34.64227146367657,-4.04324294342624,74.83162747568045,1.4567763092852815,9.14322633774362,17.574570670066105,0,Low
Aktau,13.093155811889968,16.685652516226895,21.99729776960457,3.5681386147615717,11.620202310720657,35.92667141408907,0,Low
Kyzylorda,78.0613977350059,16.960426326814634,33.71473413684342,3.157828872396015,31.781599932001996,63.71614156302475,3,Critical
Aktau,91.82290374669417,5.90573332460521,56.28631999382673,2.7712241673405664,49.64717328914536,43.76503927347537,3,Critical
Aktau,111.08097970568541,10.6309891056166,56.389795424229455,5.9815971749165575,38.88587445362754,51.996167853271125,3,Critical
Petropavl,52.58068156943852,-8.290829651956594,74.85604343469151,5.755441409631978,11.2919816111696,60.301456163604186,2,High
Shymkent,108.16507795061331,23.563701738215542,92.81704278942053,4.917650682356837,8.80123775205669,49.76073510471845,3,Critical
Aktau,105.3469390849593,14.719511573142832,71.12257271319366,7.539986099700292,43.311643513383515,43.206345753775665,3,Critical
Pavlodar,38.06348601184783,-7.40165266588718,96.28280782812071,3.1239078813564083,22.209197396075215,59.96914275102188,2,High
Astana,104.26807506486853,20.634015183221848,90.5292511902398,2.328514532826347,6.8526401414077736,58.205042834576055,2,High
Shymkent,45.080670225807175,11.005193475403455,66.75998364246323,5.419274848237997,43.1105711660969,50.38979201465431,3,Critical
Aktobe,35.62431294723369,-8.449243325874999,86.70335607350619,1.991105457030522,40.80461764571307,28.78315307055437,2,High
Taldykorgan,77.88895905532716,33.63234770816429,71.40620882589073,2.8625788038756843,49.19531819485818,32.464967376021725,2,High
Oskemen,39.40574734620973,32.71004643902482,26.28462647389817,2.184518300561636,45.4871843356342,77.63508391072779,2,High
Astana,75.6250497994973,13.08060872662389,79.2451778607608,1.0186517578887593,42.589516933027085,8.990874583322066,2,High
Atyrau,73.17981665984334,-5.784741068234041,27.592675301387697,6.70624056226755,2.6287198905501574,21.480393380226825,2,High
Taraz,67.61267128181505,23.95795497193663,67.52662244557699,2.409054071912459,5.220768474905901,39.39214073634686,1,Medium
Petropavl,45.65036450793572,12.136899504757807,76.21121646865831,4.047706275072655,28.44915971520614,66.93837489150286,2,High
Astana,65.81996659817722,3.6101365230220956,25.32220865686842,0.8248645494073397,26.573962314091045,13.094053098378229,1,Medium
Kostanay,71.5782569982506,12.113817988785055,38.463572314122544,5.745045996894823,22.898160724476774,22.15636944996879,2,High
Aktau,65.48242661945682,13.509986543245901,93.25377858093199,2.9792075172971813,19.83946627072921,5.263857423619118,2,High
Aktobe,53.33033433014418,15.322026456005265,69.30515937863171,6.085525458719075,21.560524243216445,56.478821284065475,3,Critical
Semey,1.7600468455516571,9.855067114489692,39.70288150484252,3.5930229535089957,28.46489670673976,19.05675483804929,0,Low
Taraz,70.44740492413811,17.25898864125755,75.25438169184054,1.9681670480421847,0.10382588000406034,31.093980053676038,1,Medium
Almaty,20.213326217126358,31.34306197728698,67.74211359693517,4.348813117115269,13.03543870664261,35.49611576237343,1,Medium
Pavlodar,77.10911627366275,6.302063919436602,60.12605599343587,1.4787841972807985,25.913986034435553,71.30511484851645,2,High
Almaty,91.12131935074392,22.657240844897707,98.0949579990467,3.8040436990474604,36.11080493368231,32.906423226498944,3,Critical
Astana,60.05343709568898,30.25036505709045,74.67630219260072,2.879791080653649,8.707834619769816,11.618001593219924,1,Medium
Taldykorgan,65.0836397975686,10.51906740919716,50.03528877343301,7.3396968814972485,27.344058689371646,41.94519506720968,3,Critical
Almaty,114.17742715991893,9.955512637185684,84.00587456614944,0.9569654129053996,35.72298419428909,77.03663957189038,2,High
Kostanay,101.66008336470891,17.09526434096508,90.76666343369502,5.705130605793065,22.231382895695234,48.61485128406488,3,Critical
Aktobe,109.70838191417639,16.613304174011965,30.017644761346514,1.8706337449057693,1.3540566835025525,78.6709776368458,1,Medium
Atyrau,97.65195459835037,26.296520404682468,36.04423822762132,2.8928380574917987,22.463407923281835,67.28858471510961,2,High
Taldykorgan,13.070201021607772,11.441752270023173,37.29816073022238,3.6163554729654948,14.822244387207656,2.8772604970730242,0,Low
Oskemen,17.879022716423364,34.82553273377485,75.29694475092323,7.310113170312307,46.48248038506642,52.67196763016335,3,Critical
Pavlodar,63.19485567227515,-7.323779400972365,68.24316440426267,2.3193369955536887,6.230669283916368,22.941350204630695,1,Medium
Kostanay,29.52835905575979,-9.857446813868421,69.51932517588705,1.1848160190850265,32.62379777536161,44.76934845157791,1,Medium
Kostanay,57.2034570049391,18.80892402018307,95.26186397516008,2.890172029928927,2.6359883167250575,22.347615274498125,1,Medium
Almaty,47.32383885820202,3.429571056284452,82.07292262458448,1.2850697790165002,22.308521890634825,27.909633328423233,1,Medium
Aktau,65.9297086116544,0.817207491476772,30.234953960942654,1.4644736447041438,27.69897436100403,73.85349694033435,2,High
Almaty,89.62508593629873,4.035458600192621,47.800566594014484,4.8038794848127,14.897746565843272,16.531454791336422,2,High
Astana,85.85890885191293,1.5221404297229437,54.83149169405885,0.9567644982461999,22.75378177601922,69.92872944206644,2,High
Oskemen,62.54809589824012,-8.614447765279847,51.676927099808395,0.7319816104517453,8.177689726509369,2.4366246456397445,1,Medium
Shymkent,98.68721025804697,33.71898690757649,73.54468873295033,5.8581057610287335,15.206192473401808,7.27012306957187,2,High
Taldykorgan,51.703450984564,-0.06645301962482186,91.351448260525,3.2123532113078337,31.055316245510152,68.37400331074109,3,Critical
Almaty,107.60571478081468,23.031339316518782,44.484117081823044,1.4403151192540495,15.090002793057755,50.44448247273563,2,High
Aktobe,8.55363240661967,24.316837761237885,64.15017091369485,2.402095781447812,44.98715392044358,59.77889104316402,1,Medium
Semey,114.55920360399689,31.816582910325316,83.15275375308686,5.315648805142993,31.420347882049487,16.75341366574834,3,Critical
Pavlodar,78.56316977176178,-8.625274430797901,53.297444707627946,2.5665242535563837,21.932450921799223,42.96667644720828,2,High
Kyzylorda,45.60894107246463,29.242175230115343,33.44945027194367,4.208908438403059,1.9378467777091235,58.97753788570438,2,High
Almaty,23.65849518874528,13.725178137791008,57.99607722109986,1.412714800450042,24.977416760233563,50.185130960821,1,Medium
Aktobe,57.50198753323199,18.464484948462253,24.417801659442276,4.910702282040853,38.23881210625446,37.73590135129676,2,High
Taldykorgan,23.346998782236117,19.001162470446516,95.39067632018215,2.8705826288244807,13.277879900620682,76.78270291501718,1,Medium
Aktobe,19.95979292917706,26.890901224312742,25.985696415597843,5.202263258965374,40.33867848243837,54.09258667627562,2,High
Pavlodar,74.0822108895569,5.003329497159973,55.076537220046255,6.5629616172801715,12.590338302544074,72.62006401929904,3,Critical
Shymkent,62.77016694981416,22.987303543699703,62.3905008870821,5.087348145424944,41.18731939754002,58.3816409258945,3,Critical
Aktobe,80.411524153313,13.78601493749887,98.82430658298284,2.718106719462655,4.26341708058387,58.83708228781465,2,High
Semey,111.5527052906387,25.70273064374065,33.28174589142886,2.418077761612253,43.309185443451476,6.401461580614347,2,High
Aktobe,63.871225600684824,34.574571474656004,29.154521488988685,2.95565719050086,24.959322546666524,28.757169748315484,2,High
Aktobe,69.71184639153573,-0.9707042168307449,20.696491765003486,1.7346538492737862,14.8268794810131,68.66955253757267,1,Medium
Aktobe,10.755160698593054,34.75918887019991,32.44571494954418,1.8587888813751505,13.255662520757438,18.608308971900478,0,Low
Atyrau,86.11629430903554,-5.95845305727517,36.58183832541341,6.4301832642512595,21.600527946518135,9.240469292517295,3,Critical
Atyrau,47.98862481649874,-9.895710344283376,70.44647532664739,3.3854943238058373,49.95247490518225,26.088484531103475,2,High
Shymkent,117.20702863950946,-8.012712871997593,37.57654323131203,3.7699638542793936,11.016369671879128,17.635030791409115,1,Medium
Almaty,98.78088187147924,5.380208213154276,21.641665178346017,4.955370991751083,5.160832443949981,74.02305558345242,2,High
Aktobe,62.6977248619342,18.480784880529537,86.1294676401991,4.922401213636607,29.251758435933095,69.43733136017049,3,Critical
Petropavl,14.786718500659926,-6.893670660046767,49.24765608031734,1.005326536414443,24.427123322012857,39.97465842263233,0,Low
Oskemen,103.12989519367069,-9.745038346169473,48.295734926458714,6.736555897532492,26.209813553165368,4.907509958709442,3,Critical
Petropavl,95.9737314508826,32.16909628064577,44.19832233343413,1.8299491491795457,33.346770877860855,57.1649876874525,2,High
